2016-05-02 13:09:49,858 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - file size: wro.css -> 131752 bytes
2016-05-02 13:09:49,858 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/target/generated-resources/static/css/wro.css (131752 bytes)
2016-05-02 13:09:49,858 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - folder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/target/generated-resources/static/js
2016-05-02 13:09:49,858 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - processing group: wro.js
2016-05-02 13:09:50,070 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - file size: wro.js -> 84160 bytes
2016-05-02 13:09:50,070 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/target/generated-resources/static/js/wro.js (84160 bytes)
2016-05-02 13:09:50,085 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-02 13:09:50,086 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-05-02 13:09:50,148 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-05-02 13:09:50,155 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-02 13:09:50,156 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/src/test/resources
2016-05-02 13:09:58,136 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-02 13:09:58,140 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2016-05-02 13:09:59,414 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/src/main/wro
2016-05-02 13:09:59,414 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Executing the mojo: 
